"Overdrive Link","Overdrive Name","Library Branch Name","Library Branch Link","Collection Size","No. of Ebooks","No. of Audiobooks","No. of Magazines","No. of Videos"
https://calgary.overdrive.com,"Calgary Public Library","Fish Creek","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Memorial Park","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","W.R. Castell Central","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Village Square","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Country Hills","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Forest Lawn","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Glenmore Square","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Nose Hill","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Shawnessy","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Southwood","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Giuffre Family Library","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Bowness","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Crowfoot","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Louise Riley","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Shaganappi","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Signal Hill","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://calgary.overdrive.com,"Calgary Public Library","Judith Umbach Library","https://calgarylibrary.ca/",110649,89779,20870,0,0
https://minuteman.overdrive.com,"Minuteman Library Network","Minuteman Library Network","http://www.mln.lib.ma.us/",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Watertown Free Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Needham Free Public Libary","http://www.needhamma.gov/library",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Putterham Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Belmont Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Cambridge Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Edith Fox Branch","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Fowler Memorial Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Lasell College","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Wayland Free Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","McAuliffe Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Medfield Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Morse Institute Library, Bacon Free Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","O'Connell (East Cambridge) Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Bacon Free Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Boudreau Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Brookline Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Cary Memorial Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Franklin Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Woburn Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Maynard Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Wellesley Free Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Waltham Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Newton Free Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Pine Manor College","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Randall Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Medway Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Regis College","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Morrill Memorial Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","O'Neill (North Cambridge) Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Collins (Mt. Auburn) Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Coolidge Corner Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Dean College","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Holliston Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Winchester Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Weston Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Robbins Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Somerville Public Library - West Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Wellesley Free Library - Fells Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Acton Memorial Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Ashland Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Bedford Free Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Concord Free Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Dedham Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Medford Public Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Morse Institute Library","http://morseinstitute.org",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Somerville Public Library - East Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Somerville Public Library - Main Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Wellesley Free Library - Hills Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://minuteman.overdrive.com,"Minuteman Library Network","Westwood Public Library - Islington Branch Library","http://www.mln.lib.ma.us",110605,93506,15153,1257,689
https://army.overdrive.com,"Army MWR Libraries","Army MWR Libraries","http://mylibraryus.armybiznet.com",108382,75746,29182,0,3454
https://riezone.overdrive.com,"Ocean State Libraries eZone","Woonsocket Harris Public Library","http://www.woonsocketlibrary.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Warwick Public Library - Apponaug","http://www.warwicklibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Warwick Public Library - Conimicut","http://www.warwicklibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Coventry Public Library - Greene","http://www.coventrylibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","East Providence Public Library - Weaver","http://www.eastprovidencelibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Hope Library","http://www.hopepubliclibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","New Shoreham - Island Free Library","http://www.islandfreelibrary.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Providence Community Library - Knight Memorial","http://www.provcomlib.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Providence Community Library - Mt. Pleasant","http://www.provcomlib.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","East Providence Public Library - Riverside","http://www.eastprovidencelibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Lincoln Public Library","http://www.lincolnlibrary.com/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Pawtucket Public Library","http://www.pawtucketlibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Providence Community Library - South Providence","http://www.provcomlib.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Tiverton Public Library - Union","https://www.facebook.com/TivertonPublicLibrary",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Greenville Public Library","http://www.yourlibrary.ws/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Narragansett Public Library - Maury Loontjens Memorial Library","http://www.narlib.org/home",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Davisville Free Library","http://davisvillefreelibrary.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Jamestown Philomenian Library","http://www.jamestownphilomenianlibrary.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Providence Community Library - Olneyville","http://www.provcomlib.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","South Kingstown Public Library - Peace Dale","http://www.skpl.org/~skpl/node/165",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","East Smithfield Public Library","http://www.eastsmithfieldpubliclibrary.org/",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","South Kingstown Public Library - Kingston","http://www.skpl.org/~skpl/node/164",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","North Kingstown Free Library","http://www.nklibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Warwick Public Library - Norwood","http://www.warwicklibrary.org",108291,83659,23371,0,1261
https://riezone.overdrive.com,"Ocean State Libraries eZone","Pontiac Library","http://pontiacfreelibrary.org/",108291,83659,23371,0,1261
